model,dataset,display_name,role,domain,freq,seasonal_m,provenance_status,provenance_evidence_scope,layer,point_index,point_type,relative_depth,relative_position,kind,train_loss,val_loss,test_loss,test_loss_ci_lo,test_loss_ci_hi,test_mase,test_mae,test_wql,weight_decay,is_tunnel_entrance,is_reference_point,effective_rank_train_headline,normalized_effective_rank_train_headline,native_loss,native_mase
chronos2,m4_hourly,M4,primary,mixed hourly,1H,24,pretraining_exposed,exact_dataset,L10,10,block_depth,0.8333333333333334,0.8333333333333334,block,0.09651663544263098,0.1099937891033087,0.11789216237668773,0.11211226108192487,0.12421561945656329,3.945225897047958,346.7633200492653,0.5342094604167326,1.0,False,False,9.951580765925273,0.012957787455631866,0.06638680642847512,0.9289487357509286
chronos2,m4_hourly,M4,primary,mixed hourly,1H,24,pretraining_exposed,exact_dataset,L11,11,block_depth,0.9166666666666666,0.9166666666666666,block,0.1016403927843232,0.11326619934375959,0.11987134936542912,0.11473034730337503,0.12539893349149187,4.42788477045828,361.6389417377713,0.5582577872118543,3.0,False,False,7.901054408532194,0.010287831261109628,0.06638680642847512,0.9289487357509286
chronos2,m4_hourly,M4,primary,mixed hourly,1H,24,pretraining_exposed,exact_dataset,L12,12,block_depth,1.0,1.0,block,0.0977024342009592,0.1064494425388238,0.11398147299658251,0.10876949477784392,0.11972650212328169,4.027941234058723,345.4935437936947,0.5355554856596263,3.0,False,True,5.531349401854329,0.007202277866997824,0.06638680642847512,0.9289487357509286
chronos2,wind_farms_hourly,Wind Farms,primary,renewable generation,1H,24,pretraining_exposed,exact_dataset,Emb,0,block_depth,0.0,0.0,embedding,0.24286886089758003,0.22553020670213772,0.21938864565418878,0.2081085450954394,0.23077832701125445,5.573185169901168,25.57340270197903,2.402613427009281,0.0001,False,False,1.0006743686280868,0.001302961417484488,0.13527465271037017,4.3542799551847065
chronos2,wind_farms_hourly,Wind Farms,primary,renewable generation,1H,24,pretraining_exposed,exact_dataset,L1,1,block_depth,0.08333333333333333,0.08333333333333333,block,0.1939522955470439,0.18394191813377933,0.19360801020196375,0.18262371649851894,0.20441262381976,5.307926687929056,20.5379949025903,2.0324254097375176,0.001,False,False,12.04009778489066,0.015677210657409714,0.13527465271037017,4.3542799551847065
chronos2,wind_farms_hourly,Wind Farms,primary,renewable generation,1H,24,pretraining_exposed,exact_dataset,L2,2,block_depth,0.16666666666666666,0.16666666666666666,block,0.17487746138537202,0.17232748521989538,0.17534323868462603,0.16472695992036746,0.18647424814234423,5.06652267804109,18.219659318893484,1.8259910893177298,0.1,False,False,13.384447684261572,0.01742766625554892,0.13527465271037017,4.3542799551847065
chronos2,wind_farms_hourly,Wind Farms,primary,renewable generation,1H,24,pretraining_exposed,exact_dataset,L3,3,block_depth,0.25,0.25,block,0.17074400268847836,0.16228031610202698,0.16268432171631406,0.15207102149653867,0.17392110203300384,4.929324670220019,17.05430561527038,1.7089621362700111,3.0,True,False,20.555284776866227,0.0267646937198779,0.13527465271037017,4.3542799551847065
chronos2,wind_farms_hourly,Wind Farms,primary,renewable generation,1H,24,pretraining_exposed,exact_dataset,L4,4,block_depth,0.3333333333333333,0.3333333333333333,block,0.15359978747141242,0.15754220607683403,0.15854128229765946,0.14680732504805935,0.17084088558117852,4.816714904430177,16.804266135515615,1.6980975534694127,0.0001,False,False,36.59374400018438,0.04764810416690674,0.13527465271037017,4.3542799551847065
chronos2,wind_farms_hourly,Wind Farms,primary,renewable generation,1H,24,pretraining_exposed,exact_dataset,L5,5,block_depth,0.4166666666666667,0.4166666666666667,block,0.15705144181419992,0.1523424076158127,0.15024455540052806,0.1385253899549454,0.1624780204363935,4.684416728485998,16.128274510739683,1.6331913151401796,3.0,False,False,61.3218650164599,0.07984617840684884,0.13527465271037017,4.3542799551847065
chronos2,wind_farms_hourly,Wind Farms,primary,renewable generation,1H,24,pretraining_exposed,exact_dataset,L6,6,block_depth,0.5,0.5,block,0.15229596607547408,0.15444591126710405,0.15210971441688656,0.13982283506570883,0.1649951964607889,4.650799014093306,16.76588987525633,1.6641914392224653,3.0,False,False,91.89700089023904,0.11965755324249876,0.13527465271037017,4.3542799551847065
