model,dataset,display_name,point_index,layer,kind,point_type,include_in_main_depth_axis,block_index,relative_depth,relative_position,is_tunnel_entrance,is_reference_point,is_native_readout,n_probe_params,test_loss,test_loss_ci_hi,test_loss_ci_lo,test_loss_delta_ci_hi,test_loss_delta_ci_lo,test_loss_delta_vs_last,test_loss_point,test_mae,test_mae_ci_hi,test_mae_ci_lo,test_mae_delta_ci_hi,test_mae_delta_ci_lo,test_mae_delta_vs_last,test_mae_point,test_mase,test_mase_ci_hi,test_mase_ci_lo,test_mase_delta_ci_hi,test_mase_delta_ci_lo,test_mase_delta_vs_last,test_mase_point,test_wql,test_wql_ci_hi,test_wql_ci_lo,test_wql_delta_ci_hi,test_wql_delta_ci_lo,test_wql_delta_vs_last,test_wql_point,train_loss,val_loss,wd_at_grid_max,wd_at_grid_min,weight_decay
tirex,wind_farms_hourly,Wind Farms,6,L6,block,block_depth,True,6,0.5,0.5,False,False,False,147744,0.6103608619478595,1.4296329346968868,0.18967032187604096,-0.01387394190159866,-0.02755618138862639,-0.02091849511773647,0.6103608619478595,17.014758432227513,20.608104658401224,13.791376635084328,-1.4493961999372844,-3.653372561215604,-2.492111881561435,17.014758432227513,4.693142694316017,11.65589060379917,1.1588345403627092,-0.12700095571453246,-0.23369119846985928,-0.1825282928573202,4.693142694316017,1.6928418873039912,2.1272391753870403,1.3731155023648765,-0.1522848506953542,-0.3551718886351304,-0.24250961220457978,1.6928418873039912,12.016988754272461,0.2013457415710765,False,False,10.0
tirex,wind_farms_hourly,Wind Farms,7,L7,block,block_depth,True,7,0.5833333333333334,0.5833333333333334,False,False,False,147744,0.6137492685784934,1.4331519706850115,0.19307855365758775,-0.01744950935386746,-0.030711616562476857,-0.024306901748370358,0.6137492685784934,16.896568273035957,20.377716750672576,13.763599622563605,-1.5032124769518598,-3.315371408186791,-2.3739217223698788,16.896568273035957,4.727604819733428,11.692007655324431,1.1939457156308004,-0.1620139987665638,-0.2708050096107924,-0.2169904182747313,4.727604819733428,1.696634372765523,2.1314254480402917,1.3798180580064472,-0.16690869354667767,-0.3441720490017261,-0.24630209766611166,1.696634372765523,12.015539169311523,0.20802119756757304,False,False,10.0
tirex,wind_farms_hourly,Wind Farms,8,L8,block,block_depth,True,8,0.6666666666666666,0.6666666666666666,False,False,False,147744,0.6157902271508147,1.4357355912130696,0.19505692408633424,-0.02075550148622586,-0.031630177842453144,-0.026347860320691585,0.6157902271508147,17.00499046302577,20.443586829756594,13.964997126093062,-1.7130395740211541,-3.3198594558096657,-2.482343912359692,17.00499046302577,4.736096160786467,11.694845113145131,1.2024136846763096,-0.17934903149301418,-0.2704919277761803,-0.22548175932776982,4.736096160786467,1.6977905867087049,2.1415196900042925,1.3795624754869733,-0.17394449945437634,-0.3426939250216938,-0.24745831160929344,1.6977905867087049,12.0071439743042,0.203594827093184,False,False,10.0
tirex,wind_farms_hourly,Wind Farms,9,L9,block,block_depth,True,9,0.75,0.75,False,False,False,147744,0.6067335122399999,1.4263726714897174,0.18560015916635944,-0.012500218314363957,-0.021664099698132662,-0.017291145409876862,0.6067335122399999,16.668582358478037,20.16409009616064,13.549346697880159,-1.3982404974826959,-3.0185702253702913,-2.1459358078119593,16.668582358478037,4.672746525667746,11.629220941946782,1.1419431259531097,-0.11824457217373717,-0.20398190861436025,-0.162132124209049,4.672746525667746,1.6577585387051323,2.086353619636167,1.3404987233823378,-0.142896947836224,-0.28895649970881904,-0.20742626360572092,1.6577585387051323,11.994195938110352,0.20264350024286573,False,False,10.0
tirex,wind_farms_hourly,Wind Farms,10,L10,block,block_depth,True,10,0.8333333333333334,0.8333333333333334,False,False,False,147744,0.6005354235233128,1.420017982618741,0.1791878499087117,-0.007336987275097041,-0.014525362363490318,-0.011093056693189718,0.6005354235233128,16.041924088140476,19.44502958161681,12.999218804823672,-0.9442584080000267,-2.164644347986586,-1.519277537474398,16.041924088140476,4.628858211732649,11.585106865880517,1.0944408327790058,-0.0813955979014289,-0.15354293010371267,-0.11824381027395248,4.628858211732649,1.589446088658596,2.0083298911623064,1.2747412246289567,-0.0922132749771078,-0.19723982764766465,-0.1391138135591845,1.589446088658596,11.981328010559082,0.20030981568861325,False,False,10.0
tirex,wind_farms_hourly,Wind Farms,11,L11,block,block_depth,True,11,0.9166666666666666,0.9166666666666666,False,False,False,147744,0.5938630836326202,1.413446575443559,0.17241773948816314,-0.0015241098193849835,-0.0070758764691587015,-0.0044207168024971155,0.5938630836326202,14.917523052887573,18.07968903853555,12.105678335090746,0.0019436863527877049,-0.8128320471425267,-0.3948765022214946,14.917523052887573,4.548447093839079,11.50223391592878,1.0143346036824588,-0.010912979497338961,-0.06185469398725922,-0.03783269238038223,4.548447093839079,1.4914467224947594,1.8946352189587465,1.1868998214762805,-0.009275667351468515,-0.07673512768981997,-0.041114447395347975,1.4914467224947594,11.970816612243652,0.19196860170176694,False,False,10.0
tirex,wind_farms_hourly,Wind Farms,12,L12,block,block_depth,True,12,1.0,1.0,False,True,False,147744,0.5894423668301231,1.4091814671431575,0.16761917148473254,0.0,0.0,0.0,0.5894423668301231,14.522646550666078,17.694175195494473,11.70158352861306,0.0,0.0,0.0,14.522646550666078,4.510614401458697,11.48048419241465,0.971442034229303,0.0,0.0,0.0,4.510614401458697,1.4503322750994114,1.8428122101955018,1.1525365633572258,0.0,0.0,0.0,1.4503322750994114,11.971549987792969,0.19035883379019514,False,False,10.0
tirex,wind_farms_hourly,Wind Farms,13,L12+RMS,final_norm,head_input_diagnostic,False,12,,,False,False,True,147744,0.5835196546826312,1.4041065263344181,0.16109853997339588,0.007733918177692679,0.0040512691525642994,0.005922712147491849,0.5835196546826312,13.913947763192834,17.109405611420144,11.112923269627414,0.9039193289443042,0.35180984857222664,0.6086987874732444,13.913947763192834,4.444617687650775,11.410411973192256,0.9004692483015551,0.08199451105357966,0.050071807165708644,0.06599671380792227,4.444617687650775,1.4064476828896562,1.7981474243493272,1.106316217807178,0.07261939216601701,0.019714265019483507,0.04388459220975527,1.4064476828896562,11.955171585083008,0.18572006308836222,False,False,10.0
tirex,sg_carpark,SG Carpark,0,Emb,embedding,block_depth,True,0,0.0,0.0,False,False,False,147744,0.2319216423873174,0.24506548179923898,0.22064412372281492,-0.1029748359405683,-0.11869786175778188,-0.11123844259287005,0.2319216423873174,24.220305548891112,26.3216827293374,22.261735315984723,-11.506111588082566,-14.443085223356992,-12.986286058756631,24.220305548891112,1.6065859767939268,1.6903976437398398,1.5255526624397013,-0.8165854640837984,-0.9493677461062467,-0.8849962540882315,1.6065859767939268,0.6323922640293217,0.695030589124385,0.5763238455273938,-0.26277488883213634,-0.34408617674177966,-0.3030910172463462,0.6323922640293217,0.2329416126012802,0.2650111557568534,False,False,3.0
tirex,sg_carpark,SG Carpark,1,L1,block,block_depth,True,1,0.08333333333333333,0.08333333333333333,False,False,False,147744,0.14348839824272078,0.15861938321978739,0.13012695878844097,-0.01842355946747134,-0.026918714952334177,-0.022805198448273417,0.14348839824272078,12.947412047886512,14.829279562004709,11.313747010082647,-1.1125432600137253,-2.2936766358266873,-1.713392557752032,12.947412047886512,0.8445201987431771,0.9369536250993569,0.7647160567872139,-0.09393423511503363,-0.1503272363553266,-0.12293047603748175,0.8445201987431771,0.38379432196697544,0.44439326445064325,0.33288624407687245,-0.03405716962711503,-0.07255370852971865,-0.05449307518399993,0.38379432196697544,0.14558687806129456,0.18996560135803653,False,False,0.1
tirex,sg_carpark,SG Carpark,2,L2,block,block_depth,True,2,0.16666666666666666,0.16666666666666666,False,False,False,147744,0.13608917498192882,0.15069726576113096,0.1232835441972471,-0.011675264581374958,-0.018965479416120274,-0.015405975187481463,0.13608917498192882,12.397590672441611,14.209226431166954,10.807142008043007,-0.5525238891740311,-1.7475659961228995,-1.1635711823071304,12.397590672441611,0.814476703060743,0.907693863760458,0.7346968701039925,-0.06809439834189825,-0.11683922850312116,-0.09288698035504772,0.814476703060743,0.36411415278000625,0.42281957999044684,0.3147542135936128,-0.016411296049785782,-0.05135425571341094,-0.03481290599703074,0.36411415278000625,0.1328744888305664,0.17357620908378882,False,False,1.0
tirex,sg_carpark,SG Carpark,3,L3,block,block_depth,True,3,0.25,0.25,False,False,False,147744,0.13548353195485086,0.149448219195566,0.12307059269761508,-0.010440551327267853,-0.018649643470170132,-0.014800332160403495,0.13548353195485086,12.354745483872653,14.112083147151514,10.828975800883022,-0.44342821753731254,-1.7579603362057867,-1.1207259937381728,12.354745483872653,0.8029771908171972,0.8913180258542321,0.7274991050475361,-0.05027576873361892,-0.1088355199067432,-0.08138746811150188,0.8029771908171972,0.36368240867087137,0.41960139043383776,0.3160321316495029,-0.012293104449256385,-0.05287529708850692,-0.03438116188789586,0.36368240867087137,0.13182680308818817,0.16550046199206578,False,False,3.0
tirex,sg_carpark,SG Carpark,4,L4,block,block_depth,True,4,0.3333333333333333,0.3333333333333333,False,False,False,147744,0.13394426437631501,0.14793574921155378,0.12177067169509197,-0.008600779440474958,-0.017319487788488203,-0.013261064581867654,0.13394426437631501,12.44211251622726,14.22322212821536,10.885430874440013,-0.4746265649124024,-1.9532897035419552,-1.2080930260927794,12.44211251622726,0.81166311003141,0.897703197968586,0.737016925526861,-0.05693003460341312,-0.12010408501241383,-0.09007338732571468,0.81166311003141,0.35952936057905716,0.416521625461193,0.3113203702888862,-0.006319880771128596,-0.05111098060122894,-0.030228113796081646,0.35952936057905716,0.13134491443634033,0.1662587432748517,False,False,10.0
tirex,sg_carpark,SG Carpark,5,L5,block,block_depth,True,5,0.4166666666666667,0.4166666666666667,False,False,False,147744,0.1321163392588917,0.14648319009407346,0.11948182773329108,-0.0076570239362680394,-0.014899982276535738,-0.011433139464444353,0.1321163392588917,12.363166517415472,14.112233939639562,10.796728496732946,-0.5020882041002764,-1.7293568267691428,-1.1291470272809914,12.363166517415472,0.8029599512964875,0.8922754747002696,0.7270229484637648,-0.056358867255358144,-0.10471018788206084,-0.08137022859079213,0.8029599512964875,0.3568331159860735,0.4145284003268505,0.306185946093672,-0.009790276983067848,-0.04378021646500388,-0.02753186920309797,0.3568331159860735,0.11653103679418564,0.16830886292171343,False,False,3.0
tirex,sg_carpark,SG Carpark,6,L6,block,block_depth,True,6,0.5,0.5,False,False,False,147744,0.13118211603013136,0.1458337201379071,0.1179856687855228,-0.006328941329703311,-0.014230770910800676,-0.010498916235683997,0.13118211603013136,12.04260988636709,13.849086347594,10.476598368809116,-0.09487095016475654,-1.4870832247225376,-0.80859039623261,12.04260988636709,0.7929981510968915,0.8848595465502389,0.7133973985672922,-0.04297786950823117,-0.09816811194932969,-0.07140842839119621,0.7929981510968915,0.34906141146416564,0.40808607821454496,0.29931863402183634,0.0018015187073481852,-0.039451508376151634,-0.01976016468119013,0.34906141146416564,0.11901495605707169,0.1663710597039616,False,False,10.0
tirex,sg_carpark,SG Carpark,7,L7,block,block_depth,True,7,0.5833333333333334,0.5833333333333334,False,False,False,147744,0.13231672255038204,0.1472500430467396,0.11897526434307003,-0.007283502573536779,-0.015478152771201528,-0.011633522755934683,0.13231672255038204,11.802846638382666,13.557476794043701,10.292142709932582,0.12205910619157025,-1.1851233992669823,-0.5688271482481859,11.802846638382666,0.782573813698233,0.8714130572377934,0.7059855158501963,-0.031062683273071615,-0.08834052098053718,-0.060984090992537654,0.782573813698233,0.3495993584204199,0.40848845996005095,0.3010050657434724,0.001135192344150865,-0.0383423221845516,-0.020298111637444383,0.3495993584204199,0.11559055745601654,0.16470092772848188,False,False,10.0
tirex,sg_carpark,SG Carpark,8,L8,block,block_depth,True,8,0.6666666666666666,0.6666666666666666,False,False,False,147744,0.12789412545787412,0.1426803868064015,0.11483096390841582,-0.0034972384240541383,-0.0105704159386414,-0.007210925663426765,0.12789412545787412,11.559372855138534,13.314558882423999,10.032591133660839,0.30305878175972933,-0.889787226790398,-0.32535336500405343,11.559372855138534,0.7620785529078729,0.8521866678623725,0.68422003240914,-0.015012462919630133,-0.06322936551448072,-0.04048883020217753,0.7620785529078729,0.33865883603283653,0.3977379659649046,0.2893228216620272,0.008873853301343212,-0.025330656039228204,-0.00935758924986102,0.33865883603283653,0.11381445080041885,0.16069111257454768,False,False,10.0
tirex,sg_carpark,SG Carpark,9,L9,block,block_depth,True,9,0.75,0.75,False,False,False,147744,0.12427691255543528,0.1388774857987876,0.11137917042488896,-0.000529619383936135,-0.0063437335874548684,-0.0035937127609879244,0.12427691255543528,11.396204043366357,13.174284823322585,9.855757572646548,0.31945074825299885,-0.5811891345866328,-0.1621845532318762,11.396204043366357,0.7478100882023964,0.8389341366925014,0.6697336252905796,-0.006730405428004453,-0.04442023249927727,-0.026220365496701037,0.7478100882023964,0.33162660627540763,0.39032577053497597,0.2822067584308848,0.012506640847574073,-0.01462784385363732,-0.002325359492432122,0.33162660627540763,0.112523652613163,0.1465947908259886,False,False,10.0
tirex,sg_carpark,SG Carpark,10,L10,block,block_depth,True,10,0.8333333333333334,0.8333333333333334,False,False,False,147744,0.12217742687691066,0.13689449930426764,0.10911561072551472,0.0012022977279194,-0.003899615490282918,-0.0014942270824633008,0.12217742687691066,11.06475633822526,12.806049383805494,9.558006734859367,0.6798948629963365,-0.24951138012913124,0.16926315190922026,11.06475633822526,0.732425805020189,0.8228603245773474,0.6535246026170447,0.005966968570813982,-0.026333967656258738,-0.010836082314493622,0.732425805020189,0.32539829262795844,0.3830885840853282,0.2761283175306605,0.01834598850989881,-0.007665006594394545,0.0039029541550170688,0.32539829262795844,0.10913754999637604,0.13619647646522792,False,False,10.0
tirex,sg_carpark,SG Carpark,11,L11,block,block_depth,True,11,0.9166666666666666,0.9166666666666666,True,False,False,147744,0.1184514754657018,0.13321338079680325,0.10564029304899991,0.004464801581639597,0.0002657010761947316,0.002231724328745563,0.1184514754657018,10.908729184275009,12.725080022901132,9.295553623808177,0.566626844048888,0.11408566627423271,0.32529030585947183,10.908729184275009,0.7079023031838065,0.8005040552992521,0.6284354831835262,0.02663984376042156,0.0024264223091511965,0.013687419521888788,0.7079023031838065,0.32064550583712603,0.380865907343113,0.2690593881295302,0.01835699577719246,0.0006591889127937373,0.008655740945849477,0.32064550583712603,0.10666778683662415,0.1298364768236202,False,False,10.0
tirex,sg_carpark,SG Carpark,12,L12,block,block_depth,True,12,1.0,1.0,False,True,False,147744,0.12068319979444736,0.13605340603938967,0.10703803091915061,0.0,0.0,0.0,0.12068319979444736,11.23401949013448,13.209162015437524,9.506767481149684,0.0,0.0,0.0,11.23401949013448,0.7215897227056953,0.8218660111551253,0.6364537273015373,0.0,0.0,0.0,0.7215897227056953,0.3293012467829755,0.3944952739285451,0.27392505072778317,0.0,0.0,0.0,0.3293012467829755,0.10518712550401688,0.12693796195300286,False,False,10.0
tirex,sg_carpark,SG Carpark,13,L12+RMS,final_norm,head_input_diagnostic,False,12,,,False,False,True,147744,0.11634276729434898,0.13067514107267944,0.10358887350523455,0.006516072567089296,0.002396834421755563,0.0043404325000983845,0.11634276729434898,10.682326614991307,12.477479477157676,9.092208339579427,0.8161122734177332,0.32751493444021956,0.5516928751431731,10.682326614991307,0.6915618996264857,0.7846579752779755,0.6130584912901845,0.044566413890698355,0.017910529443464506,0.030027823079209592,0.6915618996264857,0.31493581131236825,0.3738419297713452,0.2640973647846459,0.023400911396774516,0.007259227519235803,0.014365435470607257,0.31493581131236825,0.1031898558139801,0.12382406638251187,False,False,10.0
tirex,coastal_ts,Coastal T-S,0,Emb,embedding,block_depth,True,0,0.0,0.0,False,False,False,147744,0.36800976532200974,0.424305012403056,0.3183194513277461,-0.040851279410223165,-0.11349549982308721,-0.07481235327819985,0.36800976532200974,0.4330741064235164,0.5430337903779823,0.33853629660437307,-0.07197779179955634,-0.1644451623193096,-0.11291181586575738,0.4330741064235164,1.8091027390761223,2.270906205921401,1.4016216701513515,-0.270283574717699,-0.854271305591359,-0.5365940493870414,1.8091027390761223,0.10853621693067259,0.1392255136573623,0.08313541431592227,-0.017920837792171976,-0.04201522485964211,-0.028540337434122626,0.10853621693067259,0.34632670879364014,0.37092176359146833,True,False,30.0
tirex,coastal_ts,Coastal T-S,1,L1,block,block_depth,True,1,0.08333333333333333,0.08333333333333333,True,False,False,147744,0.29123965891388554,0.33947617798694407,0.24770655674510636,0.02394812071967563,-0.019841800645614683,0.0019577531299243556,0.29123965891388554,0.3417480676231595,0.4450550247286534,0.25141496960731197,0.004626631057303436,-0.04852368241017537,-0.02158577706540049,0.3417480676231595,1.2554643935356748,1.4772924211948646,1.0628893074620895,0.15094299930530194,-0.10428801136864846,0.01704429615340608,1.2554643935356748,0.08606295756434391,0.11406097503336268,0.06320748024137782,0.00024781349603872664,-0.012775163472595812,-0.0060670780677939545,0.08606295756434391,0.26638761162757874,0.29548045170182985,True,False,30.0
tirex,coastal_ts,Coastal T-S,2,L2,block,block_depth,True,2,0.16666666666666666,0.16666666666666666,False,False,False,147744,0.27908593028162915,0.324246256328964,0.23765126028641437,0.03789614805718885,-0.006433886553471277,0.014111481762180744,0.27908593028162915,0.3250851264136405,0.42929719746740747,0.23811015910552347,0.022596657477810794,-0.029712705534847957,-0.004922835855881491,0.3250851264136405,1.1844125988862244,1.377063583729145,1.0184342663811186,0.267131036824712,-0.046994338259674126,0.08809609080285652,1.1844125988862244,0.08156468940116098,0.10863724867678899,0.059455368288799125,0.0046365877963349305,-0.007688998900075913,-0.0015688099046110154,0.08156468940116098,0.2599189579486847,0.29385156005931395,True,False,30.0
tirex,coastal_ts,Coastal T-S,3,L3,block,block_depth,True,3,0.25,0.25,False,False,False,147744,0.2822294000846644,0.32577118741270766,0.24215503812689956,0.03201538753152512,-0.007680206889441839,0.010968011959145485,0.2822294000846644,0.32556605125992516,0.43238202866500713,0.23828767790146563,0.018064687738432485,-0.028920836709880597,-0.005403760702166138,0.32556605125992516,1.2074565793048946,1.4193090042976388,1.0280356164203333,0.21262184832372324,-0.058999357986460735,0.06505211038418635,1.2074565793048946,0.08150831331722308,0.10878049804593692,0.05936477244438652,0.0038040178531604735,-0.007489528995340637,-0.0015124338206731203,0.08150831331722308,0.2599056363105774,0.29936986478666466,True,False,30.0
tirex,coastal_ts,Coastal T-S,4,L4,block,block_depth,True,4,0.3333333333333333,0.3333333333333333,False,False,False,147744,0.2809242303483188,0.32438345990764594,0.24067228644465405,0.03522465803738061,-0.006924275165268539,0.012273181695491076,0.2809242303483188,0.32954303696085013,0.4356435833836488,0.2413885837007036,0.015733168485614235,-0.03646223304117611,-0.009380746403091111,0.32954303696085013,1.20764784917257,1.4302198765201748,1.0248323181973331,0.21783943877325457,-0.058523547939695955,0.06486084051651098,1.20764784917257,0.08221583070953442,0.10970467957476415,0.0600692113626291,0.003680658505367327,-0.009135181190260865,-0.002219951212984461,0.08221583070953442,0.2581300735473633,0.2941192255044977,True,False,30.0
tirex,coastal_ts,Coastal T-S,5,L5,block,block_depth,True,5,0.4166666666666667,0.4166666666666667,False,False,False,147744,0.2801346580963582,0.32000685201492163,0.24255126807062574,0.03320264356637684,-0.005952725425595427,0.01306275394745171,0.2801346580963582,0.3249957548329417,0.42119697057749955,0.2429441953663483,0.01787122153440556,-0.030308660578772222,-0.004833464275182664,0.3249957548329417,1.214491896684653,1.4288619686842994,1.0327425972497517,0.19418311579849545,-0.06410756417300321,0.05801679300442797,1.214491896684653,0.08109771818419444,0.10596322329073174,0.0603904324093622,0.0041458153835011126,-0.006851012864815405,-0.001101838687644477,0.08109771818419444,0.25890427827835083,0.2943298957931499,True,False,30.0
tirex,coastal_ts,Coastal T-S,6,L6,block,block_depth,True,6,0.5,0.5,False,False,False,147744,0.2842258500556151,0.32473723046714437,0.24471717440756038,0.03261571185818565,-0.013728250147930016,0.008971561988194765,0.2842258500556151,0.32159072250524706,0.4129479677024428,0.24225687781887192,0.017853238911880658,-0.02161509197668265,-0.0014284319474880403,0.32159072250524706,1.221904004610942,1.4466865475972523,1.0361904693239026,0.19818412195740182,-0.08427778309537148,0.05060468507813898,1.221904004610942,0.08046737359325405,0.10429063358242335,0.06058786125729221,0.004159224434107985,-0.005108092501120737,-0.00047149409670409204,0.08046737359325405,0.2586701512336731,0.2931702227021257,True,False,30.0
tirex,coastal_ts,Coastal T-S,7,L7,block,block_depth,True,7,0.5833333333333334,0.5833333333333334,False,False,False,147744,0.2965229813319941,0.33872325224801897,0.2578877039719373,0.017803842873157345,-0.022553676440535745,-0.003325569288184227,0.2965229813319941,0.33471377187736423,0.4349936420007964,0.2507481455531381,0.009039178511794983,-0.04445247562560022,-0.014551481319605208,0.33471377187736423,1.2828776298534363,1.5112539987949212,1.0851946232709115,0.10865187725468588,-0.1231983867418009,-0.010368940164355411,1.2828776298534363,0.08413833656706446,0.11068246209468804,0.0622910071875717,0.002294715657586753,-0.012674977192750308,-0.004142457070514499,0.08413833656706446,0.26141157746315,0.2938596617120008,True,False,30.0
tirex,coastal_ts,Coastal T-S,8,L8,block,block_depth,True,8,0.6666666666666666,0.6666666666666666,False,False,False,147744,0.2837218002726634,0.3238704840186981,0.24644425264171635,0.028036779370934992,-0.006040108615222113,0.009475611771146475,0.2837218002726634,0.32571765588667606,0.41435034618465133,0.24637591585079519,0.015489362904928713,-0.0270512159559154,-0.005555365328917039,0.32571765588667606,1.2196963743349543,1.4309800237904076,1.0437631085952517,0.15789602505254852,-0.035729092932078044,0.05281231535412667,1.2196963743349543,0.08069086584229859,0.10375122564292871,0.06089542651790802,0.004471667447985424,-0.005865555113978405,-0.0006949863457486327,0.08069086584229859,0.25963568687438965,0.2914609575333695,True,False,30.0
tirex,coastal_ts,Coastal T-S,9,L9,block,block_depth,True,9,0.75,0.75,False,False,False,147744,0.28275064456587035,0.32477640281043324,0.24326724174122014,0.026667265283564733,-0.0031064500954622832,0.010446767477939545,0.28275064456587035,0.31635019632521233,0.4063231349672282,0.23516564811493737,0.018013536720334337,-0.009537089907268046,0.0038120942325466922,0.31635019632521233,1.2246067831704703,1.4644994822022002,1.0259057596879733,0.13967775897249898,-0.031555194074313786,0.04790190651861059,1.2246067831704703,0.07879868344440162,0.10183277270330364,0.05925267391578725,0.004082170656347194,-0.0014937640997778495,0.0011971960521483388,0.07879868344440162,0.25915369391441345,0.2831525343159835,True,False,30.0
tirex,coastal_ts,Coastal T-S,10,L10,block,block_depth,True,10,0.8333333333333334,0.8333333333333334,False,False,False,147744,0.2901074360124767,0.33296250801067795,0.2498944143454234,0.01730898169334973,-0.009888472427458814,0.003089976031333208,0.2901074360124767,0.3285166002484449,0.42263458564206624,0.24527985538810465,0.007703866053516213,-0.0271531363002182,-0.008354309690685902,0.3285166002484449,1.2618765271379184,1.520957597435461,1.0483091371709783,0.08412841231169947,-0.061601031719576746,0.010632162551162505,1.2618765271379184,0.08189878803669949,0.10600777240744669,0.061184792768815804,0.0016592118009852298,-0.006170408958791651,-0.001902908540149531,0.08189878803669949,0.2588057219982147,0.2900562382613619,True,False,30.0
tirex,coastal_ts,Coastal T-S,11,L11,block,block_depth,True,11,0.9166666666666666,0.9166666666666666,False,False,False,147744,0.2918019783683121,0.33376198988407846,0.2530407516402192,0.014657478356578695,-0.011119190700507446,0.0013954336754977703,0.2918019783683121,0.3213407636209981,0.4114735876427046,0.24231528420674708,0.01277937356529735,-0.016466372297032773,-0.0011784730632390938,0.3213407636209981,1.2437930753321307,1.488620422890085,1.0425069580391702,0.10419701894071222,-0.03611985645099588,0.028715614356950248,1.2437930753321307,0.08090261394773288,0.10413377142443464,0.06079544743965027,0.002527939825114968,-0.004686721164344363,-0.0009067344511829167,0.08090261394773288,0.24335230886936188,0.2918769648919503,False,False,10.0
tirex,coastal_ts,Coastal T-S,12,L12,block,block_depth,True,12,1.0,1.0,False,True,False,147744,0.2931974120438099,0.34136337676318357,0.2491319607749271,0.0,0.0,0.0,0.2931974120438099,0.320162290557759,0.411781967452616,0.24071876745881468,0.0,0.0,0.0,0.320162290557759,1.272508689689081,1.5736782240490745,1.0295755093167165,0.0,0.0,0.0,1.272508689689081,0.07999587949654996,0.10316149852516178,0.060196966047444275,0.0,0.0,0.0,0.07999587949654996,0.25627800822257996,0.29150772172336775,True,False,30.0
tirex,coastal_ts,Coastal T-S,13,L12+RMS,final_norm,head_input_diagnostic,False,12,,,False,False,True,147744,0.28456913951473933,0.3302222175795274,0.2429445550350162,0.030561012972611924,-0.008035524953932813,0.008628272529070558,0.28456913951473933,0.31081093895399725,0.4033887530002546,0.23055161742684305,0.03620815043620385,-0.010756244780200439,0.00935135160376177,0.31081093895399725,1.1865975249827332,1.416824149315421,1.008774718213717,0.2784750916919061,-0.04420429212610488,0.08591116470634774,1.1865975249827332,0.07850954550577524,0.10208789374570021,0.05805928515675878,0.007264760283832916,-0.0032515670591125026,0.0014863339907747186,0.07850954550577524,0.2462759017944336,0.29093548834013444,True,False,30.0
tirex,boom_hourly,BOOM,0,Emb,embedding,block_depth,True,0,0.0,0.0,False,False,False,147744,0.24788792681811894,0.3097234765414969,0.20195369425934798,-0.029398469703198333,-0.04144413173448629,-0.03544870590906865,0.24788792681811894,0.4788578284408377,0.6887600072936205,0.32995995615537094,-0.06504992549674186,-0.1208767095329398,-0.0910162767597068,0.4788578284408377,1.4019449305626235,2.043095052640889,0.9852187030946541,-0.17114009738240452,-0.29128776271088985,-0.22834704365637992,1.4019449305626235,4.74408605454741,5.522789487605949,3.9650488841798524,-0.6039037380260683,-1.3340331356171178,-0.9117318512661927,4.74408605454741,10.830522537231445,0.19950539394581723,False,False,10.0
tirex,boom_hourly,BOOM,1,L1,block,block_depth,True,1,0.08333333333333333,0.08333333333333333,True,False,False,147744,0.2156359580592752,0.2791937793145945,0.16850004621247344,0.0028373756828733647,-0.008517248585220377,-0.003196737150224921,0.2156359580592752,0.3810260455708509,0.5492517091419793,0.25790057252841814,0.07003890088753523,-0.03208185040571893,0.0068155061102799785,0.3810260455708509,1.207317955455297,1.879848606866432,0.784966138324757,0.02930509048581792,-0.09976819236984609,-0.03372006854905352,1.207317955455297,3.6366152822668303,4.4865392557239865,2.944606806123311,0.701292737858419,-0.21825409465834936,0.1957389210143874,3.6366152822668303,10.791666984558105,0.16442832033975988,False,False,3.0
tirex,boom_hourly,BOOM,2,L2,block,block_depth,True,2,0.16666666666666666,0.16666666666666666,False,False,False,147744,0.2155847733177371,0.27859931521678055,0.16901282129775058,0.002152813101808216,-0.007932647864602646,-0.0031455524086868025,0.2155847733177371,0.37751716869055996,0.5489660623822811,0.25301571675302986,0.06063832148087162,-0.020509801237745477,0.010324382990570924,0.37751716869055996,1.171313405976087,1.802757776829869,0.7678896021192819,0.0469187243056154,-0.035355358677252514,0.0022844809301565405,1.171313405976087,3.6767962272855903,4.472962207199756,2.987012399429128,0.601407210334547,-0.20553071330590714,0.15555797599562737,3.6767962272855903,10.79352855682373,0.1664819815064554,False,False,10.0
tirex,boom_hourly,BOOM,3,L3,block,block_depth,True,3,0.25,0.25,False,False,False,147744,0.218015872110418,0.280973757938666,0.1712591872433474,4.492326123948966e-06,-0.010265451836226102,-0.005576651201367716,0.218015872110418,0.37901980637247223,0.5462230123933243,0.2575477037319791,0.06436238059924229,-0.02479737462263358,0.008821745308658646,0.37901980637247223,1.1865620376403738,1.813748588271027,0.7852879878051002,0.035431821607687326,-0.051067746966195544,-0.012964150734130264,1.1865620376403738,3.6787749375713523,4.489454164996961,3.00723597591163,0.6521642479731696,-0.2505054740130089,0.15357926570986535,3.6787749375713523,10.791461944580078,0.16796187079895689,False,False,10.0
