dataset,representation,layer,quantile_set,num_quantiles,quantiles,seed,mean_pinball_loss,quantile_loss
monash_kdd_cup_2018,reg,6,q21,21,0.01 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 0.99,0,0.2598364055156708,10.913128852844238
monash_kdd_cup_2018,reg,7,q21,21,0.01 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 0.99,0,0.26444730162620544,11.10678768157959
monash_kdd_cup_2018,reg,8,q21,21,0.01 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 0.99,0,0.27121004462242126,11.390822410583496
monash_kdd_cup_2018,reg,9,q21,21,0.01 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 0.99,0,0.2804734706878662,11.779886245727539
monash_kdd_cup_2018,reg,10,q21,21,0.01 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 0.99,0,0.27195224165916443,11.421995162963867
monash_kdd_cup_2018,reg,11,q21,21,0.01 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 0.99,0,0.2740858495235443,11.511605262756348
monash_kdd_cup_2018,reg,12,q21,21,0.01 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 0.99,0,0.2771117091178894,11.638691902160645
monash_kdd_cup_2018,content_K,0,q21,21,0.01 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 0.99,0,0.22989611327648163,9.655635833740234
monash_kdd_cup_2018,content_K,1,q21,21,0.01 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 0.99,0,0.24562954902648926,10.316441535949707
monash_kdd_cup_2018,content_K,2,q21,21,0.01 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 0.99,0,0.27076029777526855,11.371933937072754
monash_kdd_cup_2018,content_K,3,q21,21,0.01 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 0.99,0,0.28719067573547363,12.062007904052734
monash_kdd_cup_2018,content_K,4,q21,21,0.01 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 0.99,0,0.294773131608963,12.380472183227539
monash_kdd_cup_2018,content_K,5,q21,21,0.01 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 0.99,0,0.3104041516780853,13.036974906921387
monash_kdd_cup_2018,content_K,6,q21,21,0.01 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 0.99,0,0.3213008940219879,13.494637489318848
monash_kdd_cup_2018,content_K,7,q21,21,0.01 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 0.99,0,0.31654083728790283,13.294713973999023
monash_kdd_cup_2018,content_K,8,q21,21,0.01 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 0.99,0,0.2896394729614258,12.164857864379883
monash_kdd_cup_2018,content_K,9,q21,21,0.01 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 0.99,0,0.29354724287986755,12.328984260559082
monash_kdd_cup_2018,content_K,10,q21,21,0.01 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 0.99,0,0.2957848012447357,12.422962188720703
monash_kdd_cup_2018,content_K,11,q21,21,0.01 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 0.99,0,0.29900142550468445,12.558059692382812
monash_kdd_cup_2018,content_K,12,q21,21,0.01 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 0.99,0,0.2803382873535156,11.774208068847656
monash_kdd_cup_2018,reg_K,0,q21,21,0.01 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 0.99,0,0.22392083704471588,9.404675483703613
monash_kdd_cup_2018,reg_K,1,q21,21,0.01 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 0.99,0,0.22781291604042053,9.568143844604492
monash_kdd_cup_2018,reg_K,2,q21,21,0.01 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 0.99,0,0.23038388788700104,9.67612361907959
monash_kdd_cup_2018,reg_K,3,q21,21,0.01 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 0.99,0,0.23658734560012817,9.936668395996094
