model,dataset,tolerance,is_headline,label,depth_index,relative_depth,blocks_removed,rung,mase_ratio,mase_ci_lo,mase_ci_hi,wql_ratio,wql_ci_lo,wql_ci_hi,within_budget_mase,budget_fragile_mase,gap_closure_mase,gap_closure_valid,compatibility_gap_exists,low_skill
chronos2,SZ_TAXI_15T,tol_0.1,False,Emb,0,0.0,12,probe,1.1031800688654858,1.0485593225735244,1.1938452046079333,1.068195385557692,1.0445154761658106,1.095133787612934,False,True,-0.12123014571427017,True,True,True
chronos2,boom_hourly,tol_0.01,False,L4,4,0.3333333333333333,8,hard,1.403027616653958,1.229898899063451,1.7461035887316552,1.8206310499767855,1.3897476743509782,2.648609715311708,False,False,,,True,False
chronos2,boom_hourly,tol_0.01,False,L4,4,0.3333333333333333,8,noa,1.0938912406898886,1.0505945604934686,1.1764831400455504,1.2517407527593267,1.108158387166851,1.4977601572771109,False,False,0.7670352184066228,True,True,False
chronos2,boom_hourly,tol_0.01,False,L4,4,0.3333333333333333,8,fl,1.084655878563681,1.043500438542534,1.159890145703439,1.153620754561996,1.0834980031222852,1.267399616200946,False,True,0.7899501794281082,True,True,False
chronos2,boom_hourly,tol_0.01,False,L4,4,0.3333333333333333,8,ra,1.0760990861416526,1.036956570369357,1.1489750982031446,1.1772380054940577,1.0911645768753777,1.3199566640497276,False,True,0.8111814600362937,True,True,False
chronos2,boom_hourly,tol_0.01,False,L4,4,0.3333333333333333,8,probe,1.289856092231659,1.1625834374406476,1.5402412143377813,1.5293828675246235,1.2512402237941012,2.04520908826013,False,False,0.2808033984417216,True,True,False
chronos2,boom_hourly,tol_0.02,False,L4,4,0.3333333333333333,8,hard,1.403027616653958,1.229898899063451,1.7461035887316552,1.8206310499767855,1.3897476743509782,2.648609715311708,False,False,,,True,False
chronos2,boom_hourly,tol_0.02,False,L4,4,0.3333333333333333,8,noa,1.0938912406898886,1.0505945604934686,1.1764831400455504,1.2517407527593267,1.108158387166851,1.4977601572771109,False,False,0.7670352184066228,True,True,False
chronos2,boom_hourly,tol_0.02,False,L4,4,0.3333333333333333,8,fl,1.084655878563681,1.043500438542534,1.159890145703439,1.153620754561996,1.0834980031222852,1.267399616200946,False,True,0.7899501794281082,True,True,False
chronos2,boom_hourly,tol_0.02,False,L4,4,0.3333333333333333,8,ra,1.0760990861416526,1.036956570369357,1.1489750982031446,1.1772380054940577,1.0911645768753777,1.3199566640497276,False,True,0.8111814600362937,True,True,False
chronos2,boom_hourly,tol_0.02,False,L4,4,0.3333333333333333,8,probe,1.289856092231659,1.1625834374406476,1.5402412143377813,1.5293828675246235,1.2512402237941012,2.04520908826013,False,False,0.2808033984417216,True,True,False
chronos2,boom_hourly,tol_0.05,True,L3,3,0.25,9,hard,1.455379811361403,1.25991049114207,1.838025545953946,1.8887905015517858,1.4212554464902045,2.7968887494929966,False,False,,,True,False
chronos2,boom_hourly,tol_0.05,True,L3,3,0.25,9,noa,1.119249086066787,1.0484428578443628,1.2735517028364574,1.3816314449076954,1.109462120642121,1.956367455931197,False,True,0.7381326903573523,True,True,False
chronos2,boom_hourly,tol_0.05,True,L3,3,0.25,9,fl,1.0986465600684505,1.0462797122047123,1.1991494027807312,1.2005016646986064,1.0847222403079784,1.4316584040962685,False,True,0.7833752010798701,True,True,False
chronos2,boom_hourly,tol_0.05,True,L3,3,0.25,9,ra,1.073204962730879,1.0325962017940753,1.1486166566976417,1.1771451521416403,1.0792748044590998,1.3491744484281436,False,True,0.8392441629943463,True,True,False
chronos2,boom_hourly,tol_0.05,True,L3,3,0.25,9,probe,1.2993269247119497,1.169767086309415,1.5544208570793967,1.5341743328177029,1.2582959237813844,2.03246284701002,False,False,0.34268731892816606,True,True,False
chronos2,boom_hourly,tol_0.1,False,L1,1,0.08333333333333333,11,hard,1.5499392560322118,1.312295736911995,2.005971296748897,1.9719591811783592,1.4507776507478647,2.984090081522661,False,False,,,True,False
chronos2,boom_hourly,tol_0.1,False,L1,1,0.08333333333333333,11,noa,1.1539966025130937,1.0806012969239147,1.296946080068413,1.3852893940560447,1.1577578826468906,1.839672159921567,False,False,0.7199752503136939,True,True,False
chronos2,boom_hourly,tol_0.1,False,L1,1,0.08333333333333333,11,fl,1.120594301362888,1.0616004073829917,1.2317820871276957,1.2267593980859415,1.106187204274842,1.440784121912492,False,False,0.7807134150906578,True,True,False
chronos2,boom_hourly,tol_0.1,False,L1,1,0.08333333333333333,11,ra,1.1096805303799813,1.0498869299007303,1.2264850016382156,1.2638673740370483,1.0987568087606154,1.5914603135433065,False,True,0.8005588268578578,True,True,False
chronos2,boom_hourly,tol_0.1,False,L1,1,0.08333333333333333,11,probe,1.3780464361042513,1.2125538291234543,1.7026919836700707,1.6720832883011139,1.3180818145704247,2.3423286643674475,False,False,0.312566920878062,True,True,False
chronos2,coastal_ts,tol_0.01,False,L4,4,0.3333333333333333,8,hard,1.276551616997323,1.084813923082011,1.519174700853389,1.2036920181684234,1.096652895403422,1.3777376270054253,False,False,,,True,False
chronos2,coastal_ts,tol_0.01,False,L4,4,0.3333333333333333,8,noa,0.9946887758780272,0.9199312482920394,1.0789272294243737,1.0455123941371463,0.9851246438177585,1.0988014586755,True,True,1.0192051819462848,True,True,False
chronos2,coastal_ts,tol_0.01,False,L4,4,0.3333333333333333,8,fl,1.0163164391801476,0.9411124383409786,1.1054144366669807,1.0219092333786328,0.9708414950658776,1.0806040743603713,True,True,0.9410003840971737,True,True,False
chronos2,coastal_ts,tol_0.01,False,L4,4,0.3333333333333333,8,ra,1.0049044373249587,0.931845305669398,1.0886628640886218,1.0461572228546763,0.9876111764603521,1.0999691019004552,True,True,0.9822657434506842,True,True,False
chronos2,coastal_ts,tol_0.01,False,L4,4,0.3333333333333333,8,probe,1.0795315112130364,0.964100273466247,1.2153786636231838,1.0630572696524,0.9868669177946116,1.1598069079128823,False,True,0.7124171173665339,True,True,False
chronos2,coastal_ts,tol_0.02,False,L3,3,0.25,9,hard,1.3404789093882965,1.1161901432412702,1.6273909189888955,1.2361140592785906,1.1071940267690135,1.451784063132598,False,False,,,True,False
chronos2,coastal_ts,tol_0.02,False,L3,3,0.25,9,noa,0.9928715302690199,0.9104330462364749,1.0867003277040557,1.034135115255493,0.9815951344411022,1.085664666002785,True,True,1.0209365970532127,True,True,False
chronos2,coastal_ts,tol_0.02,False,L3,3,0.25,9,fl,1.0465826523901574,0.9526392230917954,1.1535451245743338,1.0724971930851794,0.9976251714014399,1.1628807861914894,True,True,0.8631849107075457,True,True,False
chronos2,coastal_ts,tol_0.02,False,L3,3,0.25,9,ra,1.0171801659536714,0.9402604294384727,1.1101724179503518,1.0527463698706845,0.9990078765089169,1.1045586186563676,True,True,0.9495411742696861,True,True,False
chronos2,coastal_ts,tol_0.02,False,L3,3,0.25,9,probe,1.1320861648385419,1.0021584511647021,1.2889863762956306,1.0728280454860595,0.9976142069443026,1.172799324918732,False,True,0.6120577187120119,True,True,False
chronos2,coastal_ts,tol_0.05,True,L1,1,0.08333333333333333,11,hard,1.5787343326617769,1.2725429785012194,1.9677984700408917,1.4028034344142366,1.2158053632713568,1.7090668105316165,False,False,,,True,False
chronos2,coastal_ts,tol_0.05,True,L1,1,0.08333333333333333,11,noa,1.0737213492180857,0.9843165540239097,1.1723596281781234,1.0887261416943623,1.014055612728331,1.1615414670544975,False,True,0.8726162505704151,True,True,False
chronos2,coastal_ts,tol_0.05,True,L1,1,0.08333333333333333,11,fl,1.063851464699622,0.9784643739509986,1.1620394383320347,1.1085226609342123,1.0370040294416047,1.187392908074357,False,True,0.8896705083903533,True,True,False
chronos2,coastal_ts,tol_0.05,True,L1,1,0.08333333333333333,11,ra,1.0452745272336519,0.9471304635082505,1.1579474315787002,1.0633714251290645,0.9902784103356455,1.1342345634305244,True,True,0.9217697574197465,True,True,False
chronos2,coastal_ts,tol_0.05,True,L1,1,0.08333333333333333,11,probe,1.1413372170311342,1.0011916507455327,1.3088293430290763,1.1082890460372405,1.0205709735650823,1.2297152982397306,False,True,0.7557822146457409,True,True,False
chronos2,coastal_ts,tol_0.1,False,L1,1,0.08333333333333333,11,hard,1.5787343326617769,1.2725429785012194,1.9677984700408917,1.4028034344142366,1.2158053632713568,1.7090668105316165,False,False,,,True,False
chronos2,coastal_ts,tol_0.1,False,L1,1,0.08333333333333333,11,noa,1.0737213492180857,0.9843165540239097,1.1723596281781234,1.0887261416943623,1.014055612728331,1.1615414670544975,False,True,0.8726162505704151,True,True,False
chronos2,coastal_ts,tol_0.1,False,L1,1,0.08333333333333333,11,fl,1.063851464699622,0.9784643739509986,1.1620394383320347,1.1085226609342123,1.0370040294416047,1.187392908074357,False,True,0.8896705083903533,True,True,False
chronos2,coastal_ts,tol_0.1,False,L1,1,0.08333333333333333,11,ra,1.0452745272336519,0.9471304635082505,1.1579474315787002,1.0633714251290645,0.9902784103356455,1.1342345634305244,True,True,0.9217697574197465,True,True,False
chronos2,coastal_ts,tol_0.1,False,L1,1,0.08333333333333333,11,probe,1.1413372170311342,1.0011916507455327,1.3088293430290763,1.1082890460372405,1.0205709735650823,1.2297152982397306,False,True,0.7557822146457409,True,True,False
chronos2,electricity_15min,tol_0.01,False,L12,12,1.0,0,hard,1.0,1.0,1.0,1.0,1.0,1.0,True,False,,,False,False
chronos2,electricity_15min,tol_0.01,False,L12,12,1.0,0,noa,1.0,1.0,1.0,1.0,1.0,1.0,True,False,,False,False,False
chronos2,electricity_15min,tol_0.01,False,L12,12,1.0,0,fl,1.053046174135106,1.0398433043882709,1.0663452769811261,1.0644568820446185,1.0216182403431964,1.1174040303939796,False,True,,False,False,False
chronos2,electricity_15min,tol_0.01,False,L12,12,1.0,0,ra,1.0,1.0,1.0,1.0,1.0,1.0,True,False,,False,False,False
chronos2,electricity_15min,tol_0.01,False,L12,12,1.0,0,probe,1.204647285697809,1.1756026140964277,1.2348224832929813,1.1128641264718884,1.0331748347880911,1.2091886828713614,False,False,,False,False,False
chronos2,electricity_15min,tol_0.02,False,L11,11,0.9166666666666666,1,hard,1.327772501330239,1.2809153440934438,1.3796502822801535,1.5785294152876383,1.360569622605095,1.8191583172379233,False,False,,,True,False
chronos2,electricity_15min,tol_0.02,False,L11,11,0.9166666666666666,1,noa,0.998076809401483,0.9916140923214667,1.0042083590242095,1.0157739604700655,0.9861966617838671,1.0495098695292564,True,False,1.0058674556001856,True,True,False
chronos2,electricity_15min,tol_0.02,False,L11,11,0.9166666666666666,1,fl,1.0344886077999111,1.0238692430255918,1.0461604902053974,1.0272189622761858,1.0058620056262833,1.063860672468884,True,False,0.8947788247643049,True,True,False
chronos2,electricity_15min,tol_0.02,False,L11,11,0.9166666666666666,1,ra,1.0000450184636063,0.9928313202538197,1.0066750760588372,1.0068540893774742,0.98688332745943,1.0266007033678337,True,False,0.9998626533238038,True,True,False
chronos2,electricity_15min,tol_0.02,False,L11,11,0.9166666666666666,1,probe,1.1741578747643113,1.1465049522304205,1.2034335896624335,1.1463205357137054,1.080388061991018,1.2314466961533759,False,False,0.46866233726897416,True,True,False
chronos2,electricity_15min,tol_0.05,True,L10,10,0.8333333333333334,2,hard,1.2681679508498875,1.2253736080517506,1.3144858628862688,1.3972602421609015,1.2053702714590693,1.587548375856373,False,False,,,True,False
chronos2,electricity_15min,tol_0.05,True,L10,10,0.8333333333333334,2,noa,1.005136197697491,0.9920249450973821,1.0172920707585433,0.9970867811229481,0.9702819452196308,1.0208038602251541,True,False,0.9808470860100422,True,True,False
chronos2,electricity_15min,tol_0.05,True,L10,10,0.8333333333333334,2,fl,1.0523691514499693,1.0351458130762916,1.0704815133671528,1.016257112016921,0.9696693759938823,1.0716087139648354,False,True,0.8047151000557707,True,True,False
chronos2,electricity_15min,tol_0.05,True,L10,10,0.8333333333333334,2,ra,1.005542508213047,0.9928199874951422,1.0179104868887567,0.9836590105455425,0.9639596374991712,1.00509919525876,True,False,0.9793319515047144,True,True,False
chronos2,electricity_15min,tol_0.05,True,L10,10,0.8333333333333334,2,probe,1.1408768917848364,1.1101859344328127,1.1733238094834095,1.0972977284806076,1.019173557394158,1.2230819094207415,False,False,0.47466917154580124,True,True,False
chronos2,electricity_15min,tol_0.1,False,L9,9,0.75,3,hard,1.1878212667025938,1.147787599525757,1.2296215314448535,1.2751824289207232,1.155719185613131,1.3944926999627645,False,False,,,True,False
chronos2,electricity_15min,tol_0.1,False,L9,9,0.75,3,noa,1.0281425374620985,1.0108425798209915,1.0458825920336288,1.003182805814514,0.9682860717297075,1.0546130441258499,True,False,0.8501632005993186,True,True,False
chronos2,electricity_15min,tol_0.1,False,L9,9,0.75,3,fl,1.0602651396505653,1.0411126860395026,1.0792879002976266,1.057660624159116,1.0185483858067352,1.1017441873794553,False,True,0.6791356979505825,True,True,False
chronos2,electricity_15min,tol_0.1,False,L9,9,0.75,3,ra,1.0174837671731034,1.0005477134806098,1.0337484452579944,0.9885321399242579,0.9474593139642231,1.0400834206485428,True,False,0.9069127395419595,True,True,False
chronos2,electricity_15min,tol_0.1,False,L9,9,0.75,3,probe,1.1438911710361885,1.1113718757244047,1.1801806429893287,1.064204849418298,0.9821722567459775,1.1973231043911414,False,False,0.2338930858983422,True,True,False
chronos2,m4_hourly,tol_0.01,False,L12,12,1.0,0,hard,1.0,1.0,1.0,1.0,1.0,1.0,True,False,,,False,False
chronos2,m4_hourly,tol_0.01,False,L12,12,1.0,0,noa,1.0,1.0,1.0,1.0,1.0,1.0,True,False,,False,False,False
chronos2,m4_hourly,tol_0.01,False,L12,12,1.0,0,fl,1.060912391238622,1.0369849104984397,1.0869674757334526,1.1262753167299098,1.0855496763316628,1.1647614566650586,False,True,,False,False,False
chronos2,m4_hourly,tol_0.01,False,L12,12,1.0,0,ra,1.0,1.0,1.0,1.0,1.0,1.0,True,False,,False,False,False
chronos2,m4_hourly,tol_0.01,False,L12,12,1.0,0,probe,2.883651275223841,2.567367929180808,3.2179308883936315,1.346621362991636,1.2374806698325551,1.478414645560712,False,False,,False,False,False
chronos2,m4_hourly,tol_0.02,False,L11,11,0.9166666666666666,1,hard,6.6685994938298565,5.761050651960626,7.642803365663726,2.1587014870306316,1.8041623546642196,2.7007571904232197,False,False,,,True,False
chronos2,m4_hourly,tol_0.02,False,L11,11,0.9166666666666666,1,noa,1.0111960479995488,0.9905643568713325,1.0376557743869366,1.0175950967621006,0.9821980856060633,1.055220419250887,True,False,0.9980249005046599,True,True,False
chronos2,m4_hourly,tol_0.02,False,L11,11,0.9166666666666666,1,fl,1.0354524522974398,0.9985799277550347,1.081360781310996,1.0714656092643502,1.016059709953481,1.127634946390503,True,True,0.9937458181097415,True,True,False
chronos2,m4_hourly,tol_0.02,False,L11,11,0.9166666666666666,1,ra,1.0209096006453915,0.995682402664025,1.0585664764640583,1.0010465759683929,0.9666868520972587,1.0383200148925595,True,True,0.9963113286327336,True,True,False
chronos2,m4_hourly,tol_0.02,False,L11,11,0.9166666666666666,1,probe,2.786294719660858,2.499353956359977,3.095839549543385,1.4154228939879756,1.2853415580439058,1.5666551254453367,False,False,0.6848790037812339,True,True,False
chronos2,m4_hourly,tol_0.05,True,L8,8,0.6666666666666666,4,hard,2.7356978610938154,2.4611695757578476,3.0290449535712085,1.5927060134436324,1.4261326739565598,1.772640137112389,False,False,,,True,False
chronos2,m4_hourly,tol_0.05,True,L8,8,0.6666666666666666,4,noa,1.1161678543568827,1.0648263237461606,1.1784253480621112,1.2277870114985914,1.0901031564025356,1.3510537448559028,False,False,0.9330713847376207,True,True,False
chronos2,m4_hourly,tol_0.05,True,L8,8,0.6666666666666666,4,fl,1.2042995187429804,1.140590435799522,1.27793003730256,1.350384053667693,1.1974520952779808,1.482438674327764,False,False,0.8822954597557473,True,True,False
chronos2,m4_hourly,tol_0.05,True,L8,8,0.6666666666666666,4,ra,1.1040426254506384,1.0543764477199975,1.1676004761467969,1.2375408452445467,1.0892055316018199,1.3657812797643472,False,False,0.9400571794303693,True,True,False
chronos2,m4_hourly,tol_0.05,True,L8,8,0.6666666666666666,4,probe,2.669892681950642,2.4045067872777874,2.9569639741826026,1.5506694536621437,1.3600681470816942,1.756896479886755,False,False,0.03791280764827585,True,True,False
chronos2,m4_hourly,tol_0.1,False,L4,4,0.3333333333333333,8,hard,8.377656883554353,7.194438600799112,9.617517685176376,2.97254780380662,2.529476981116861,3.509798329062475,False,False,,,True,False
chronos2,m4_hourly,tol_0.1,False,L4,4,0.3333333333333333,8,noa,1.328757107552648,1.2655189876696447,1.3958671788073735,1.680223834978623,1.382683967521597,1.9699301699814862,False,False,0.955438818483754,True,True,False
chronos2,m4_hourly,tol_0.1,False,L4,4,0.3333333333333333,8,fl,1.2618829911572056,1.1980491255305783,1.3278487630059068,1.7787914748933267,1.4767262124255625,2.092641720527377,False,False,0.964503229780044,True,True,False
chronos2,m4_hourly,tol_0.1,False,L4,4,0.3333333333333333,8,ra,1.3319357179407465,1.2574586239159526,1.4141643348084783,1.603423702672254,1.320212540103721,1.874281470077106,False,False,0.9550079756784747,True,True,False
chronos2,m4_hourly,tol_0.1,False,L4,4,0.3333333333333333,8,probe,2.8039918759648472,2.5393567881254486,3.092366294183078,1.7557722453096585,1.4743752565253634,2.0483391690279915,False,False,0.7554790220745895,True,True,False
chronos2,m5,tol_0.01,False,L1,1,0.08333333333333333,11,hard,1.160237609900846,1.1247280380392475,1.1995887169050257,1.0873143201839683,1.0448667368904134,1.1333455555432024,False,False,,,True,False
chronos2,m5,tol_0.01,False,L1,1,0.08333333333333333,11,noa,1.0231637366851847,1.0031451015948778,1.04187906390965,1.0168013304791446,0.968518761718505,1.063239006711619,True,False,0.8554413242963486,True,True,False
chronos2,m5,tol_0.01,False,L1,1,0.08333333333333333,11,fl,1.0253984696392175,1.0010411330317668,1.0549466092227038,1.01508835711055,0.982346399055333,1.0484838060095472,True,True,0.8414949545557128,True,True,False
chronos2,m5,tol_0.01,False,L1,1,0.08333333333333333,11,ra,1.0221994612720342,1.0003539787625384,1.0496297363379228,1.022121130783574,0.9787878551745853,1.0653128459429195,True,False,0.8614591088460999,True,True,False
chronos2,m5,tol_0.01,False,L1,1,0.08333333333333333,11,probe,1.115980421748613,1.0865130622105874,1.149394520190839,1.0689937949687258,1.0377818492080664,1.1038590313567263,False,False,0.27619725593522854,True,True,False
chronos2,m5,tol_0.02,False,L1,1,0.08333333333333333,11,hard,1.160237609900846,1.1247280380392475,1.1995887169050257,1.0873143201839683,1.0448667368904134,1.1333455555432024,False,False,,,True,False
chronos2,m5,tol_0.02,False,L1,1,0.08333333333333333,11,noa,1.0231637366851847,1.0031451015948778,1.04187906390965,1.0168013304791446,0.968518761718505,1.063239006711619,True,False,0.8554413242963486,True,True,False
chronos2,m5,tol_0.02,False,L1,1,0.08333333333333333,11,fl,1.0253984696392175,1.0010411330317668,1.0549466092227038,1.01508835711055,0.982346399055333,1.0484838060095472,True,True,0.8414949545557128,True,True,False
chronos2,m5,tol_0.02,False,L1,1,0.08333333333333333,11,ra,1.0221994612720342,1.0003539787625384,1.0496297363379228,1.022121130783574,0.9787878551745853,1.0653128459429195,True,False,0.8614591088460999,True,True,False
chronos2,m5,tol_0.02,False,L1,1,0.08333333333333333,11,probe,1.115980421748613,1.0865130622105874,1.149394520190839,1.0689937949687258,1.0377818492080664,1.1038590313567263,False,False,0.27619725593522854,True,True,False
chronos2,m5,tol_0.05,True,Emb,0,0.0,12,hard,1.2720298685501774,1.2214444667341926,1.329984561101913,1.178326763012167,1.1229354396165945,1.2529316062976765,False,False,,,True,False
chronos2,m5,tol_0.05,True,Emb,0,0.0,12,noa,1.1262255036565294,1.0888563841422902,1.1705387812915493,1.1373154058749424,1.089262519049596,1.1957542558861163,False,False,0.5359866020254813,True,True,False
chronos2,m5,tol_0.05,True,Emb,0,0.0,12,fl,1.1256209634630407,1.088344260385779,1.1698081129488567,1.122514186162757,1.0784814835543775,1.177211948948995,False,False,0.5382089322302878,True,True,False
chronos2,m5,tol_0.05,True,Emb,0,0.0,12,ra,1.1696088163855656,1.12709222349414,1.2170978406860995,1.1811071403767015,1.1277460499238954,1.2418187529464104,False,False,0.37650664138640233,True,True,False
chronos2,m5,tol_0.05,True,Emb,0,0.0,12,probe,1.179070233735871,1.1402370618886974,1.224038378375165,1.155747409125151,1.1127958216731924,1.209621469459759,False,False,0.3417258380844286,True,True,False
chronos2,m5,tol_0.1,False,Emb,0,0.0,12,hard,1.2720298685501774,1.2214444667341926,1.329984561101913,1.178326763012167,1.1229354396165945,1.2529316062976765,False,False,,,True,False
chronos2,m5,tol_0.1,False,Emb,0,0.0,12,noa,1.1262255036565294,1.0888563841422902,1.1705387812915493,1.1373154058749424,1.089262519049596,1.1957542558861163,False,False,0.5359866020254813,True,True,False
chronos2,m5,tol_0.1,False,Emb,0,0.0,12,fl,1.1256209634630407,1.088344260385779,1.1698081129488567,1.122514186162757,1.0784814835543775,1.177211948948995,False,False,0.5382089322302878,True,True,False
chronos2,m5,tol_0.1,False,Emb,0,0.0,12,ra,1.1696088163855656,1.12709222349414,1.2170978406860995,1.1811071403767015,1.1277460499238954,1.2418187529464104,False,False,0.37650664138640233,True,True,False
chronos2,m5,tol_0.1,False,Emb,0,0.0,12,probe,1.179070233735871,1.1402370618886974,1.224038378375165,1.155747409125151,1.1127958216731924,1.209621469459759,False,False,0.3417258380844286,True,True,False
chronos2,monash_electricity_hourly,tol_0.01,False,L11,11,0.9166666666666666,1,hard,1.8184255978282344,1.7217131883619183,1.9194705508980718,2.72381982653493,2.0060769028940815,3.4866883402456925,False,False,,,True,False
chronos2,monash_electricity_hourly,tol_0.01,False,L11,11,0.9166666666666666,1,noa,1.0587936591079166,1.0463792889307106,1.0724679107999258,1.0460671342641075,1.011635968138767,1.0975908176821931,False,True,0.9281624875078068,True,True,False
chronos2,monash_electricity_hourly,tol_0.01,False,L11,11,0.9166666666666666,1,fl,1.051202916289557,1.0371739477499426,1.0662964230704182,1.0642966488876124,1.0384076470424415,1.1011945996092258,False,True,0.9374372986067045,True,True,False
chronos2,monash_electricity_hourly,tol_0.01,False,L11,11,0.9166666666666666,1,ra,1.0681889672482792,1.053324251348463,1.0842777919642048,1.0458776187932948,1.0067604471642368,1.1073486038662674,False,False,0.9166827535340725,True,True,False
chronos2,monash_electricity_hourly,tol_0.01,False,L11,11,0.9166666666666666,1,probe,1.2874279005417735,1.2468262344478749,1.3303384330022299,1.375636309372257,1.253933699580929,1.5047667618277556,False,False,0.6488038725762133,True,True,False
chronos2,monash_electricity_hourly,tol_0.02,False,L11,11,0.9166666666666666,1,hard,1.8184255978282344,1.7217131883619183,1.9194705508980718,2.72381982653493,2.0060769028940815,3.4866883402456925,False,False,,,True,False
chronos2,monash_electricity_hourly,tol_0.02,False,L11,11,0.9166666666666666,1,noa,1.0587936591079166,1.0463792889307106,1.0724679107999258,1.0460671342641075,1.011635968138767,1.0975908176821931,False,True,0.9281624875078068,True,True,False
chronos2,monash_electricity_hourly,tol_0.02,False,L11,11,0.9166666666666666,1,fl,1.051202916289557,1.0371739477499426,1.0662964230704182,1.0642966488876124,1.0384076470424415,1.1011945996092258,False,True,0.9374372986067045,True,True,False
chronos2,monash_electricity_hourly,tol_0.02,False,L11,11,0.9166666666666666,1,ra,1.0681889672482792,1.053324251348463,1.0842777919642048,1.0458776187932948,1.0067604471642368,1.1073486038662674,False,False,0.9166827535340725,True,True,False
chronos2,monash_electricity_hourly,tol_0.02,False,L11,11,0.9166666666666666,1,probe,1.2874279005417735,1.2468262344478749,1.3303384330022299,1.375636309372257,1.253933699580929,1.5047667618277556,False,False,0.6488038725762133,True,True,False
chronos2,monash_electricity_hourly,tol_0.05,True,L9,9,0.75,3,hard,1.3443563378442849,1.2983016569954549,1.3934846916069081,1.7284220201057219,1.4061824304010555,2.0643225260009497,False,False,,,True,False
chronos2,monash_electricity_hourly,tol_0.05,True,L9,9,0.75,3,noa,1.158030469195903,1.1262580799474753,1.1927655961264265,1.1503562924649062,1.0830236168719667,1.2682403281015457,False,False,0.5410844760831353,True,True,False
chronos2,monash_electricity_hourly,tol_0.05,True,L9,9,0.75,3,fl,1.134977871978857,1.109428708414842,1.1632251845666233,1.1514492645890182,1.0939585045489597,1.2535308337990307,False,False,0.6080284950646301,True,True,False
chronos2,monash_electricity_hourly,tol_0.05,True,L9,9,0.75,3,ra,1.1439882516416466,1.1163741286214501,1.1735758758751054,1.14100730273135,1.0855940066408276,1.2368541212715307,False,False,0.5818626352486156,True,True,False
chronos2,monash_electricity_hourly,tol_0.05,True,L9,9,0.75,3,probe,1.2453369468349031,1.2066904676522987,1.2874231479121914,1.349068506816164,1.2438350387227246,1.4982048633989253,False,False,0.28754920449339205,True,True,False
chronos2,monash_electricity_hourly,tol_0.1,False,L5,5,0.4166666666666667,7,hard,1.7608902396320996,1.6684046739512581,1.8583049146415065,1.9487190668179752,1.7437121910332474,2.18993241400686,False,False,,,True,False
chronos2,monash_electricity_hourly,tol_0.1,False,L5,5,0.4166666666666667,7,noa,1.129277412451503,1.1018563301622222,1.1595346935543596,1.1518223647019998,1.0645955777280902,1.3067714662352414,False,False,0.8300971602500639,True,True,False
chronos2,monash_electricity_hourly,tol_0.1,False,L5,5,0.4166666666666667,7,fl,1.1193203912456395,1.0871012246838017,1.1554821711361192,1.1860894908960196,1.1122484191298898,1.3089875721265203,False,False,0.8431831754034163,True,True,False
chronos2,monash_electricity_hourly,tol_0.1,False,L5,5,0.4166666666666667,7,ra,1.1524647815455298,1.1237570632149187,1.1841834006843173,1.1504481672051292,1.041500306736022,1.324986751112586,False,False,0.7996231603401187,True,True,False
chronos2,monash_electricity_hourly,tol_0.1,False,L5,5,0.4166666666666667,7,probe,1.2527742304595484,1.2091561423948067,1.3004638781982818,1.3708787310232606,1.275286542543971,1.5393892591095528,False,False,0.6677914667669177,True,True,False
chronos2,monash_london_smart_meters,tol_0.01,False,L9,9,0.75,3,hard,1.1424033005658107,1.1088796637582814,1.1886982008914018,1.2453353011515214,1.2202731571896601,1.2728768551667131,False,False,,,True,False
chronos2,monash_london_smart_meters,tol_0.01,False,L9,9,0.75,3,noa,1.0258575951784168,1.0150373295482915,1.0410724411422105,1.0332917137902196,1.0242060722139736,1.0422115447807003,True,False,0.8184199728821104,True,True,False
chronos2,monash_london_smart_meters,tol_0.01,False,L9,9,0.75,3,fl,1.0335269452768259,1.0164782646505308,1.0561043207398164,1.0432274956119472,1.0314775410245847,1.056069715175163,True,True,0.7645634255413093,True,True,False
chronos2,monash_london_smart_meters,tol_0.01,False,L9,9,0.75,3,ra,1.0282150567556307,1.0188537796512238,1.039613716503372,1.0433031793045051,1.0298487947486827,1.0576713162472493,True,False,0.8018651488868306,True,True,False
chronos2,monash_london_smart_meters,tol_0.01,False,L9,9,0.75,3,probe,1.0964599816571252,1.0700803473458829,1.1280074848835018,1.1288742340491291,1.1043743100286003,1.1549078967703916,False,False,0.3226281885752579,True,True,False
chronos2,monash_london_smart_meters,tol_0.02,False,L5,5,0.4166666666666667,7,hard,1.2198156810332756,1.1675106771025843,1.2870684767928025,1.278703089225713,1.2372575357621265,1.3244558069160126,False,False,,,True,False
chronos2,monash_london_smart_meters,tol_0.02,False,L5,5,0.4166666666666667,7,noa,1.0510714126262426,1.0309670196155925,1.0770957441507953,1.0565169569319737,1.040892123398047,1.0735342240861658,False,True,0.767662559894845,True,True,False
chronos2,monash_london_smart_meters,tol_0.02,False,L5,5,0.4166666666666667,7,fl,1.065895372585788,1.0425298144132409,1.095709992591855,1.0800585093159738,1.0590874526630036,1.1022512887711877,False,True,0.700224423134704,True,True,False
chronos2,monash_london_smart_meters,tol_0.02,False,L5,5,0.4166666666666667,7,ra,1.0411321843810788,1.0259506408560695,1.0587280838526747,1.0627115565821115,1.0438728541021678,1.0812873107933474,True,True,0.8128787528363259,True,True,False
